Timestamp,Level,Asset,Event,Details,Equity
2026-01-04 20:27:16.290,TRADE,SOL,ARB_ENTRY,"Sum: 0.970, Shares: 346, Margin: 3.0%",1153.09
2026-01-04 20:29:56.008,INFO,XRP,WS_RECONNECT,Attempt #4,1153.09
2026-01-04 20:30:00.000,INFO,ETH,EXPIRED,MARKET EXPIRED - resolving immediately,1153.09
2026-01-04 20:30:00.000,INFO,ETH,WINNER,WINNER: Up,1153.09
2026-01-04 20:30:00.000,INFO,ETH,REDEEM,"Winner: Up, PnL: 0.00",1163.47
2026-01-04 20:30:00.000,INFO,XRP,EXPIRED,MARKET EXPIRED - resolving immediately,1163.47
2026-01-04 20:30:00.000,INFO,XRP,WINNER,WINNER: Up,1163.47
2026-01-04 20:30:00.000,INFO,XRP,REDEEM,"Winner: Up, PnL: 0.00",1163.47
2026-01-04 20:30:00.011,INFO,SOL,EXPIRED,MARKET EXPIRED - resolving immediately,1163.47
2026-01-04 20:30:00.011,INFO,BTC,EXPIRED,MARKET EXPIRED - resolving immediately,1163.47
2026-01-04 20:30:00.011,INFO,BTC,WINNER,WINNER: Up,1163.47
2026-01-04 20:30:00.011,INFO,BTC,REDEEM,"Winner: Up, PnL: 0.00",1163.47
2026-01-04 20:30:00.011,INFO,SOL,WINNER,WINNER: Up,1163.47
2026-01-04 20:30:00.011,INFO,SOL,REDEEM,"Winner: Up, PnL: 0.00",1163.47
2026-01-04 20:30:00.229,INFO,SYSTEM,MARKET_SEARCH,Searching for active 15m markets...,1163.47
2026-01-04 20:30:01.402,INFO,SYSTEM,ROUND_START,Round starting with 4 markets | Multiplier: 1.79x,1163.47
2026-01-04 20:30:01.402,INFO,SYSTEM,TRADERS_RUNNING,Started 4 concurrent market traders,1163.47
2026-01-04 20:31:28.365,INFO,XRP,WS_RECONNECT,Attempt #1,1163.47
2026-01-04 20:32:04.585,INFO,XRP,WS_RECONNECT,Attempt #2,1163.47
2026-01-04 20:32:56.610,INFO,XRP,WS_RECONNECT,Attempt #3,1163.47
2026-01-04 20:36:20.015,INFO,XRP,WS_RECONNECT,Attempt #4,1163.47
2026-01-04 20:37:08.839,INFO,XRP,WS_RECONNECT,Attempt #5,1163.47
2026-01-04 20:41:41.113,TRADE,BTC,ARB_ENTRY,"Sum: 0.980, Shares: 179, Margin: 2.0%",1163.47
2026-01-04 20:43:32.987,TRADE,XRP,ARB_ENTRY,"Sum: 0.970, Shares: 358, Margin: 3.0%",1163.47
2026-01-04 20:45:00.000,INFO,BTC,EXPIRED,MARKET EXPIRED - resolving immediately,1163.47
2026-01-04 20:45:00.001,INFO,BTC,WINNER,WINNER: Down,1163.47
2026-01-04 20:45:00.001,INFO,BTC,REDEEM,"Winner: Down, PnL: 0.00",1177.79
2026-01-04 20:45:00.006,INFO,SOL,EXPIRED,MARKET EXPIRED - resolving immediately,1177.79
2026-01-04 20:45:00.006,INFO,SOL,WINNER,WINNER: Down,1177.79
2026-01-04 20:45:00.006,INFO,SOL,REDEEM,"Winner: Down, PnL: 0.00",1177.79
2026-01-04 20:45:00.007,INFO,ETH,EXPIRED,MARKET EXPIRED - resolving immediately,1177.79
2026-01-04 20:45:00.008,INFO,ETH,WINNER,WINNER: Down,1177.79
2026-01-04 20:45:00.008,INFO,ETH,REDEEM,"Winner: Down, PnL: 0.00",1177.79
2026-01-04 20:45:00.008,INFO,XRP,EXPIRED,MARKET EXPIRED - resolving immediately,1177.79
2026-01-04 20:45:00.008,INFO,XRP,WINNER,WINNER: Up,1177.79
2026-01-04 20:45:00.008,INFO,XRP,REDEEM,"Winner: Up, PnL: 0.00",1177.79
2026-01-04 20:45:00.206,INFO,SYSTEM,MARKET_SEARCH,Searching for active 15m markets...,1177.79
2026-01-04 20:45:01.274,INFO,SYSTEM,ROUND_START,Round starting with 4 markets | Multiplier: 1.88x,1177.79
2026-01-04 20:45:01.274,INFO,SYSTEM,TRADERS_RUNNING,Started 4 concurrent market traders,1177.79
2026-01-04 20:47:21.971,INFO,SOL,WS_RECONNECT,Attempt #1,1177.79
2026-01-04 20:47:22.445,INFO,XRP,WS_RECONNECT,Attempt #1,1177.79
2026-01-04 20:54:18.505,INFO,SOL,WS_RECONNECT,Attempt #2,1177.79
2026-01-04 20:54:49.633,INFO,SOL,WS_RECONNECT,Attempt #3,1177.79
2026-01-04 20:55:28.567,INFO,SOL,WS_RECONNECT,Attempt #4,1177.79
2026-01-04 21:00:00.005,INFO,SOL,EXPIRED,MARKET EXPIRED - resolving immediately,1177.79
2026-01-04 21:00:00.005,INFO,SOL,WINNER,WINNER: Up,1177.79
2026-01-04 21:00:00.005,INFO,SOL,REDEEM,"Winner: Up, PnL: 0.00",1177.79
2026-01-04 21:00:00.005,INFO,ETH,EXPIRED,MARKET EXPIRED - resolving immediately,1177.79
2026-01-04 21:00:00.005,INFO,ETH,WINNER,WINNER: Up,1177.79
2026-01-04 21:00:00.005,INFO,ETH,REDEEM,"Winner: Up, PnL: 0.00",1177.79
2026-01-04 21:00:00.005,INFO,XRP,EXPIRED,MARKET EXPIRED - resolving immediately,1177.79
2026-01-04 21:00:00.006,INFO,XRP,WINNER,WINNER: Down,1177.79
2026-01-04 21:00:00.006,INFO,XRP,REDEEM,"Winner: Down, PnL: 0.00",1177.79
2026-01-04 21:00:00.007,INFO,BTC,EXPIRED,MARKET EXPIRED - resolving immediately,1177.79
2026-01-04 21:00:00.007,INFO,BTC,WINNER,WINNER: Up,1177.79
2026-01-04 21:00:00.007,INFO,BTC,REDEEM,"Winner: Up, PnL: 0.00",1177.79
2026-01-04 21:00:00.275,INFO,SYSTEM,MARKET_SEARCH,Searching for active 15m markets...,1177.79
2026-01-04 21:00:01.579,INFO,SYSTEM,ROUND_START,Round starting with 4 markets | Multiplier: 1.88x,1177.79
2026-01-04 21:00:01.580,INFO,SYSTEM,TRADERS_RUNNING,Started 4 concurrent market traders,1177.79
2026-01-04 21:01:57.431,INFO,SOL,WS_RECONNECT,Attempt #1,1177.79
2026-01-04 21:01:58.563,INFO,XRP,WS_RECONNECT,Attempt #1,1177.79
2026-01-04 21:06:53.733,INFO,XRP,WS_RECONNECT,Attempt #2,1177.79
2026-01-04 21:08:02.645,INFO,XRP,WS_RECONNECT,Attempt #3,1177.79
2026-01-04 21:12:21.698,INFO,SOL,WS_RECONNECT,Attempt #2,1177.79
2026-01-04 21:12:22.001,INFO,XRP,WS_RECONNECT,Attempt #4,1177.79
2026-01-04 21:12:38.949,INFO,XRP,WS_RECONNECT,Attempt #5,1177.79
2026-01-04 21:12:51.412,INFO,SOL,WS_RECONNECT,Attempt #3,1177.79
2026-01-04 21:13:07.255,INFO,SOL,WS_RECONNECT,Attempt #4,1177.79
2026-01-04 21:13:24.198,INFO,SOL,WS_RECONNECT,Attempt #5,1177.79
2026-01-04 21:13:26.835,INFO,XRP,WS_RECONNECT,Attempt #6,1177.79
2026-01-04 21:13:43.734,INFO,XRP,WS_RECONNECT,Attempt #7,1177.79
2026-01-04 21:13:48.977,INFO,SOL,WS_RECONNECT,Attempt #6,1177.79
2026-01-04 21:14:01.714,INFO,XRP,WS_RECONNECT,Attempt #8,1177.79
2026-01-04 21:14:05.975,INFO,SOL,WS_RECONNECT,Attempt #7,1177.79
2026-01-04 21:14:18.364,INFO,ETH,WS_RECONNECT,Attempt #1,1177.79
2026-01-04 21:14:18.657,INFO,XRP,WS_RECONNECT,Attempt #9,1177.79
2026-01-04 21:14:20.515,INFO,SOL,WS_RECONNECT,Attempt #8,1177.79
2026-01-04 21:14:30.485,INFO,XRP,WS_RECONNECT,Attempt #10,1177.79
2026-01-04 21:14:37.453,INFO,SOL,WS_RECONNECT,Attempt #9,1177.79
2026-01-04 21:14:47.933,INFO,ETH,WS_RECONNECT,Attempt #2,1177.79
2026-01-04 21:14:54.371,INFO,SOL,WS_RECONNECT,Attempt #10,1177.79
2026-01-04 21:14:55.111,INFO,XRP,WS_RECONNECT,Attempt #11,1177.79
2026-01-04 21:15:00.007,INFO,XRP,EXPIRED,MARKET EXPIRED - resolving immediately,1177.79
2026-01-04 21:15:00.007,INFO,XRP,WINNER,WINNER: Up,1177.79
2026-01-04 21:15:00.007,INFO,XRP,REDEEM,"Winner: Up, PnL: 0.00",1177.79
2026-01-04 21:15:00.009,INFO,BTC,EXPIRED,MARKET EXPIRED - resolving immediately,1177.79
2026-01-04 21:15:00.009,INFO,BTC,WINNER,WINNER: Up,1177.79
2026-01-04 21:15:00.009,INFO,BTC,REDEEM,"Winner: Up, PnL: 0.00",1177.79
2026-01-04 21:15:00.009,INFO,SOL,EXPIRED,MARKET EXPIRED - resolving immediately,1177.79
2026-01-04 21:15:00.010,INFO,SOL,WINNER,WINNER: Up,1177.79
2026-01-04 21:15:00.010,INFO,SOL,REDEEM,"Winner: Up, PnL: 0.00",1177.79
2026-01-04 21:15:00.010,INFO,ETH,EXPIRED,MARKET EXPIRED - resolving immediately,1177.79
2026-01-04 21:15:00.010,INFO,ETH,WINNER,WINNER: Up,1177.79
2026-01-04 21:15:00.011,INFO,ETH,REDEEM,"Winner: Up, PnL: 0.00",1177.79
2026-01-04 21:15:00.214,INFO,SYSTEM,MARKET_SEARCH,Searching for active 15m markets...,1177.79
2026-01-04 21:15:01.323,INFO,SYSTEM,ROUND_START,Round starting with 4 markets | Multiplier: 1.88x,1177.79
2026-01-04 21:15:01.323,INFO,SYSTEM,TRADERS_RUNNING,Started 4 concurrent market traders,1177.79
2026-01-04 21:15:24.706,TRADE,SOL,ARB_ENTRY,"Sum: 0.960, Shares: 564, Margin: 4.0%",1177.79
2026-01-04 21:16:05.071,INFO,SOL,WS_RECONNECT,Attempt #1,1177.79
2026-01-04 21:26:06.493,TRADE,SOL,ARB_ENTRY,"Sum: 0.980, Shares: 188, Margin: 2.0%",1177.79
2026-01-04 21:28:46.563,INFO,ETH,WS_RECONNECT,Attempt #1,1177.79
2026-01-04 21:29:33.847,INFO,ETH,WS_RECONNECT,Attempt #2,1177.79
2026-01-04 21:29:50.932,INFO,ETH,WS_RECONNECT,Attempt #3,1177.79
2026-01-04 21:30:00.007,INFO,SOL,EXPIRED,MARKET EXPIRED - resolving immediately,1177.79
2026-01-04 21:30:00.007,INFO,SOL,WINNER,WINNER: Down,1177.79
2026-01-04 21:30:00.007,INFO,SOL,REDEEM,"Winner: Down, PnL: 0.00",1204.11
2026-01-04 21:30:00.008,INFO,ETH,EXPIRED,MARKET EXPIRED - resolving immediately,1204.11
2026-01-04 21:30:00.008,INFO,ETH,WINNER,WINNER: Down,1204.11
2026-01-04 21:30:00.008,INFO,ETH,REDEEM,"Winner: Down, PnL: 0.00",1204.11
2026-01-04 21:30:00.010,INFO,BTC,EXPIRED,MARKET EXPIRED - resolving immediately,1204.11
2026-01-04 21:30:00.010,INFO,BTC,WINNER,WINNER: Down,1204.11
2026-01-04 21:30:00.010,INFO,BTC,REDEEM,"Winner: Down, PnL: 0.00",1204.11
2026-01-04 21:30:00.011,INFO,XRP,EXPIRED,MARKET EXPIRED - resolving immediately,1204.11
2026-01-04 21:30:00.011,INFO,XRP,WINNER,WINNER: Down,1204.11
2026-01-04 21:30:00.011,INFO,XRP,REDEEM,"Winner: Down, PnL: 0.00",1204.11
2026-01-04 21:30:00.219,INFO,SYSTEM,MARKET_SEARCH,Searching for active 15m markets...,1204.11
2026-01-04 21:30:01.391,INFO,SYSTEM,ROUND_START,Round starting with 4 markets | Multiplier: 2.05x,1204.11
2026-01-04 21:30:01.391,INFO,SYSTEM,TRADERS_RUNNING,Started 4 concurrent market traders,1204.11
2026-01-04 21:31:38.238,INFO,SOL,WS_RECONNECT,Attempt #1,1204.11
2026-01-04 21:32:08.783,INFO,SOL,WS_RECONNECT,Attempt #2,1204.11
2026-01-04 21:33:23.707,INFO,SOL,WS_RECONNECT,Attempt #3,1204.11
2026-01-04 21:34:08.624,INFO,XRP,WS_RECONNECT,Attempt #1,1204.11
2026-01-04 21:36:26.214,INFO,SOL,WS_RECONNECT,Attempt #4,1204.11
2026-01-04 21:37:02.522,INFO,SOL,WS_RECONNECT,Attempt #5,1204.11
2026-01-04 21:42:18.963,INFO,XRP,WS_RECONNECT,Attempt #2,1204.11
2026-01-04 21:42:31.920,INFO,SOL,WS_RECONNECT,Attempt #6,1204.11
2026-01-04 21:42:46.682,INFO,XRP,WS_RECONNECT,Attempt #3,1204.11
2026-01-04 21:43:03.578,INFO,XRP,WS_RECONNECT,Attempt #4,1204.11
2026-01-04 21:43:05.429,INFO,SOL,WS_RECONNECT,Attempt #7,1204.11
2026-01-04 21:43:20.465,INFO,XRP,WS_RECONNECT,Attempt #5,1204.11
2026-01-04 21:43:22.351,INFO,SOL,WS_RECONNECT,Attempt #8,1204.11
2026-01-04 21:43:37.388,INFO,XRP,WS_RECONNECT,Attempt #6,1204.11
2026-01-04 21:43:39.327,INFO,SOL,WS_RECONNECT,Attempt #9,1204.11
2026-01-04 21:43:54.322,INFO,XRP,WS_RECONNECT,Attempt #7,1204.11
2026-01-04 21:43:56.295,INFO,SOL,WS_RECONNECT,Attempt #10,1204.11
2026-01-04 21:44:11.404,INFO,XRP,WS_RECONNECT,Attempt #8,1204.11
2026-01-04 21:44:13.359,INFO,SOL,WS_RECONNECT,Attempt #11,1204.11
2026-01-04 21:44:28.404,INFO,XRP,WS_RECONNECT,Attempt #9,1204.11
2026-01-04 21:44:30.298,INFO,SOL,WS_RECONNECT,Attempt #12,1204.11
2026-01-04 21:44:42.637,INFO,SOL,WS_RECONNECT,Attempt #13,1204.11
2026-01-04 21:44:45.411,INFO,XRP,WS_RECONNECT,Attempt #10,1204.11
2026-01-04 21:44:47.756,INFO,ETH,WS_RECONNECT,Attempt #1,1204.11
2026-01-04 21:45:00.006,INFO,SOL,EXPIRED,MARKET EXPIRED - resolving immediately,1204.11
2026-01-04 21:45:00.006,INFO,SOL,WINNER,WINNER: Down,1204.11
2026-01-04 21:45:00.007,INFO,SOL,REDEEM,"Winner: Down, PnL: 0.00",1204.11
2026-01-04 21:45:00.008,INFO,ETH,EXPIRED,MARKET EXPIRED - resolving immediately,1204.11
2026-01-04 21:45:00.008,INFO,ETH,WINNER,WINNER: Down,1204.11
2026-01-04 21:45:00.008,INFO,ETH,REDEEM,"Winner: Down, PnL: 0.00",1204.11
2026-01-04 21:45:00.009,INFO,BTC,EXPIRED,MARKET EXPIRED - resolving immediately,1204.11
2026-01-04 21:45:00.009,INFO,BTC,WINNER,WINNER: Down,1204.11
2026-01-04 21:45:00.009,INFO,BTC,REDEEM,"Winner: Down, PnL: 0.00",1204.11
2026-01-04 21:45:00.009,INFO,XRP,EXPIRED,MARKET EXPIRED - resolving immediately,1204.11
2026-01-04 21:45:00.009,INFO,XRP,WINNER,WINNER: Down,1204.11
2026-01-04 21:45:00.010,INFO,XRP,REDEEM,"Winner: Down, PnL: 0.00",1204.11
2026-01-04 21:45:00.213,INFO,SYSTEM,MARKET_SEARCH,Searching for active 15m markets...,1204.11
2026-01-04 21:45:01.291,INFO,SYSTEM,ROUND_START,Round starting with 4 markets | Multiplier: 2.05x,1204.11
2026-01-04 21:45:01.292,INFO,SYSTEM,TRADERS_RUNNING,Started 4 concurrent market traders,1204.11
2026-01-04 21:45:45.149,INFO,XRP,WS_RECONNECT,Attempt #1,1204.11
2026-01-04 21:47:21.926,INFO,SOL,WS_RECONNECT,Attempt #1,1204.11
2026-01-04 21:47:38.055,INFO,XRP,WS_RECONNECT,Attempt #2,1204.11
2026-01-04 21:49:04.179,INFO,XRP,WS_RECONNECT,Attempt #3,1204.11
2026-01-04 21:49:12.535,TRADE,XRP,ARB_ENTRY,"Sum: 0.970, Shares: 409, Margin: 3.0%",1204.11
2026-01-04 21:49:37.227,INFO,SOL,WS_RECONNECT,Attempt #2,1204.11
2026-01-04 21:50:30.834,INFO,SOL,WS_RECONNECT,Attempt #3,1204.11
2026-01-04 21:52:33.266,INFO,SOL,WS_RECONNECT,Attempt #4,1204.11
2026-01-04 21:57:19.853,INFO,ETH,WS_RECONNECT,Attempt #1,1204.11
2026-01-04 21:57:36.914,INFO,ETH,WS_RECONNECT,Attempt #2,1204.11
2026-01-04 21:57:53.876,INFO,ETH,WS_RECONNECT,Attempt #3,1204.11
2026-01-04 21:58:22.397,INFO,ETH,WS_RECONNECT,Attempt #4,1204.11
2026-01-04 21:58:29.841,INFO,XRP,WS_RECONNECT,Attempt #4,1204.11
2026-01-04 21:58:39.333,INFO,ETH,WS_RECONNECT,Attempt #5,1204.11
2026-01-04 21:58:46.827,INFO,XRP,WS_RECONNECT,Attempt #5,1204.11
2026-01-04 21:58:56.361,INFO,ETH,WS_RECONNECT,Attempt #6,1204.11
2026-01-04 21:59:06.118,INFO,XRP,WS_RECONNECT,Attempt #6,1204.11
2026-01-04 21:59:15.910,INFO,ETH,WS_RECONNECT,Attempt #7,1204.11
2026-01-04 21:59:23.091,INFO,XRP,WS_RECONNECT,Attempt #7,1204.11
2026-01-04 21:59:33.551,INFO,BTC,WS_RECONNECT,Attempt #1,1204.11
2026-01-04 21:59:37.630,INFO,ETH,WS_RECONNECT,Attempt #8,1204.11
2026-01-04 21:59:50.894,INFO,SOL,WS_RECONNECT,Attempt #5,1204.11
2026-01-04 21:59:57.180,INFO,XRP,WS_RECONNECT,Attempt #8,1204.11
2026-01-04 22:00:00.001,INFO,XRP,EXPIRED,MARKET EXPIRED - resolving immediately,1204.11
2026-01-04 22:00:00.001,INFO,XRP,WINNER,WINNER: Up,1204.11
2026-01-04 22:00:00.002,INFO,XRP,REDEEM,"Winner: Up, PnL: 0.00",1216.38
2026-01-04 22:00:00.003,INFO,SOL,EXPIRED,MARKET EXPIRED - resolving immediately,1216.38
2026-01-04 22:00:00.003,INFO,SOL,WINNER,WINNER: Up,1216.38
2026-01-04 22:00:00.003,INFO,SOL,REDEEM,"Winner: Up, PnL: 0.00",1216.38
2026-01-04 22:00:00.003,INFO,BTC,EXPIRED,MARKET EXPIRED - resolving immediately,1216.38
2026-01-04 22:00:00.003,INFO,BTC,WINNER,WINNER: Up,1216.38
2026-01-04 22:00:00.003,INFO,BTC,REDEEM,"Winner: Up, PnL: 0.00",1216.38
2026-01-04 22:00:00.004,INFO,ETH,EXPIRED,MARKET EXPIRED - resolving immediately,1216.38
2026-01-04 22:00:00.004,INFO,ETH,WINNER,WINNER: Up,1216.38
2026-01-04 22:00:00.004,INFO,ETH,REDEEM,"Winner: Up, PnL: 0.00",1216.38
2026-01-04 22:00:00.208,INFO,SYSTEM,MARKET_SEARCH,Searching for active 15m markets...,1216.38
2026-01-04 22:00:01.376,INFO,SYSTEM,ROUND_START,Round starting with 4 markets | Multiplier: 2.13x,1216.38
2026-01-04 22:00:01.376,INFO,SYSTEM,TRADERS_RUNNING,Started 4 concurrent market traders,1216.38
2026-01-04 22:01:02.426,INFO,XRP,WS_RECONNECT,Attempt #1,1216.38
2026-01-04 22:03:53.316,INFO,SOL,WS_RECONNECT,Attempt #1,1216.38
2026-01-04 22:09:20.470,INFO,SOL,WS_RECONNECT,Attempt #2,1216.38
2026-01-04 22:09:56.154,INFO,SOL,WS_RECONNECT,Attempt #3,1216.38
